alpha,run_idx,algorithm,nue,sq_error,rel_sq_error,rmse,elapsed_sec
0.707107,2,EaseSHAP_order2,500,0.5840215222166224,0.00081773600743335385,0.1208326862045844,31.8602
0.707107,2,EaseSHAP_order2,1000,0.23705236505114546,0.00033191628591669795,0.076982524811015626,31.8602
0.707107,2,EaseSHAP_order2,1500,0.16514367853699335,0.0002312310885858216,0.064254120205826756,31.8602
0.707107,2,EaseSHAP_order2,2000,0.11236732015025355,0.00015733461910256722,0.053001726422413256,31.8602
0.707107,2,EaseSHAP_order2,2500,0.083464438048479417,0.00011686534440269552,0.04567943685305223,31.8602
0.707107,2,EaseSHAP_order2,3000,0.076586663873107946,0.0001072352136964672,0.043756903419091463,31.8602
0.707107,2,EaseSHAP_order2,3500,0.062123346541364859,8.6983947400300901e-05,0.039409182477363337,31.8602
0.707107,2,EaseSHAP_order2,4000,0.052712860819858383,7.3807561378247782e-05,0.036301811531884463,31.8602
0.707107,2,EaseSHAP_order2,4500,0.044077153774253308,6.1716005960846783e-05,0.033195313590269525,31.8602
0.707107,2,EaseSHAP_order2,5000,0.046579488273982457,6.5219727904697116e-05,0.03412458361430306,31.8602
0.707107,2,PolySHAP_regression,500,1.1228779443837045,0.0015722326868884144,0.16754685496777494,149.202
0.707107,2,PolySHAP_regression,1000,0.52111582360147302,0.00072965662529839517,0.11413980721044184,149.202
0.707107,2,PolySHAP_regression,1500,0.34068051757101436,0.0004770144860269684,0.092287664068798278,149.202
0.707107,2,PolySHAP_regression,2000,0.20573287426163861,0.0002880633209508666,0.071716956548231792,149.202
0.707107,2,PolySHAP_regression,2500,0.15602266590389705,0.00021846001736565711,0.062454516630884485,149.202
0.707107,2,PolySHAP_regression,3000,0.10611089174480282,0.00014857448511701134,0.051505070562227862,149.202
0.707107,2,PolySHAP_regression,3500,0.10224381867770974,0.0001431598817675738,0.050557842783714016,149.202
0.707107,2,PolySHAP_regression,4000,0.097153497033964684,0.00013603250865004042,0.04928323676311365,149.202
0.707107,2,PolySHAP_regression,4500,0.076353116373189464,0.00010690820485712764,0.043690135148906753,149.202
0.707107,2,PolySHAP_regression,5000,0.06487797737655096,9.0840929952191145e-05,0.040273433357658671,149.202
0.707107,3,EaseSHAP_order2,500,0.44201819056808772,0.0006189055995679464,0.10512114327861068,31.8487
