alpha,run_idx,algorithm,nue,sq_error,rel_sq_error,rmse,elapsed_sec
0.707107,6,RegressionMSR_unbiased_plain,3000,0.24144313806379353,0.00033806416413064013,0.077692203287040573,12.3324
0.707107,6,RegressionMSR_unbiased_plain,3500,0.19024369443701958,0.00026637566118769917,0.068964428228801333,12.3324
0.707107,6,RegressionMSR_unbiased_plain,4000,0.12132198300743888,0.00016987277047917084,0.055073129338961413,12.3324
0.707107,6,RegressionMSR_unbiased_plain,4500,0.10936791812422707,0.00015313491250932174,0.052289558738869438,12.3324
0.707107,6,RegressionMSR_unbiased_plain,5000,0.099635016041171184,0.00013950708513075163,0.049908670599699209,12.3324
0.707107,7,EaseSHAP,500,1.5435164236375367,0.0021612028147226458,0.19643805789851013,12.4117
0.707107,7,EaseSHAP,1000,0.81173315545801938,0.0011365735754500352,0.14245465554502068,12.4117
0.707107,7,EaseSHAP,1500,0.4669884412192391,0.00065386847729646423,0.10804957672513565,12.4117
0.707107,7,EaseSHAP,2000,0.33037084186662968,0.00046257907101616822,0.090880531725258645,12.4117
0.707107,7,EaseSHAP,2500,0.25315995910311395,0.00035446983770948332,0.079555005986913535,12.4117
0.707107,7,EaseSHAP,3000,0.18131087644471275,0.00025386809658214617,0.067325863612120271,12.4117
0.707107,7,EaseSHAP,3500,0.17643708718531945,0.0002470439080575158,0.066414811447695815,12.4117
0.707107,7,EaseSHAP,4000,0.18647708306756119,0.00026110172242749111,0.068278306047301937,12.4117
0.707107,7,EaseSHAP,4500,0.16825437552276834,0.0002355866282992007,0.06485645216992067,12.4117
0.707107,7,EaseSHAP,5000,0.16265855770238838,0.00022775146889378301,0.063768832062063907,12.4117
0.707107,7,RegressionMSR_unbiased,500,5.1406011597986074,0.0071977735551015916,0.35848992872180552,12.0475
0.707107,7,RegressionMSR_unbiased,1000,1.7104864344315456,0.0023949910995611501,0.20679013724254028,12.0475
0.707107,7,RegressionMSR_unbiased,1500,1.1380856091040616,0.001593526174470191,0.16867762218979002,12.0475
0.707107,7,RegressionMSR_unbiased,2000,0.6690113987290558,0.00093673724222989054,0.12932627330989782,12.0475
0.707107,7,RegressionMSR_unbiased,2500,0.56377064426833756,0.00078938110705639773,0.11871927436902754,12.0475
0.707107,7,RegressionMSR_unbiased,3000,0.46841661723425893,0.00065586818262924331,0.10821467290001145,12.0475
0.707107,7,RegressionMSR_unbiased,3500,0.31589585906993117,0.00044231147095425083,0.088867297003725032,12.0475
0.707107,7,RegressionMSR_unbiased,4000,0.27660716966638771,0.00038730018320546462,0.083157556732143659,12.0475
0.707107,7,RegressionMSR_unbiased,4500,0.22221467878511439,0.00031114083524378159,0.074534334166395141,12.0475
0.707107,7,RegressionMSR_unbiased,5000,0.2191798434180528,0.00030689151554943306,0.074023618429872234,12.0475
0.707107,7,RegressionMSR_unbiased_plain,500,1.3616813471425644,0.0019066007430387452,0.18450483375392665,12.5019
0.707107,7,RegressionMSR_unbiased_plain,1000,0.65899449661627518,0.00092271176332379349,0.12835444057533374,12.5019
0.707107,7,RegressionMSR_unbiased_plain,1500,0.39705708129173145,0.00055595189565327263,0.099631456038207555,12.5019
0.707107,7,RegressionMSR_unbiased_plain,2000,0.25229813986478083,0.00035326313453798208,0.079419478068163615,12.5019
0.707107,7,RegressionMSR_unbiased_plain,2500,0.32270713559341557,0.00045184849289258403,0.089820256010742866,12.5019
0.707107,7,RegressionMSR_unbiased_plain,3000,0.31747527043677953,0.00044452293319680562,0.089089178697075722,12.5019
0.707107,7,RegressionMSR_unbiased_plain,3500,0.25163350867852602,0.00035233253038729784,0.079314801373786145,12.5019
0.707107,7,RegressionMSR_unbiased_plain,4000,0.19743853274001844,0.0002764497391526557,0.070256411227022267,12.5019
0.707107,7,RegressionMSR_unbiased_plain,4500,0.18903099249853225,0.0002646776586250171,0.068744271124678499,12.5019
0.707107,7,RegressionMSR_unbiased_plain,5000,0.16753704290608568,0.00023458223259175922,0.064718050593726484,12.5019
0.707107,8,EaseSHAP,500,1.3017382449688435,0.0018226695330061692,0.18039804911423263,12.3743
0.707107,8,EaseSHAP,1000,0.64267401255543832,0.00089986012692410224,0.12675508003187075,12.3743
0.707107,8,EaseSHAP,1500,0.38522015885689576,0.00053937805834771769,0.098135131178505045,12.3743
0.707107,8,EaseSHAP,2000,0.23865734577741249,0.00033416354989786721,0.077242693145923594,12.3743
0.707107,8,EaseSHAP,2500,0.18397025278871745,0.00025759170557784772,0.067817817125869928,12.3743
0.707107,8,EaseSHAP,3000,0.15997883861960754,0.00022399937637589224,0.063241370680039724,12.3743
0.707107,8,EaseSHAP,3500,0.17766566384339741,0.00024876413810552735,0.066645641988692217,12.3743
0.707107,8,EaseSHAP,4000,0.19014567650877912,0.00026623841831864868,0.068946659909813454,12.3743
0.707107,8,EaseSHAP,4500,0.15638935815490365,0.00021897345299411958,0.062527865419128068,12.3743
0.707107,8,EaseSHAP,5000,0.13614872503078412,0.00019063289722826273,0.05834139290220626,12.3743
0.707107,8,RegressionMSR_unbiased,500,3.5863328062345472,0.0050215160892815892,0.29942999207805437,12.0914
0.707107,8,RegressionMSR_unbiased,1000,1.6839725127879961,0.0023578668025936236,0.20518117072406986,12.0914
0.707107,8,RegressionMSR_unbiased,1500,1.055918849903912,0.0014784778157092855,0.16247452491882475,12.0914
0.707107,8,RegressionMSR_unbiased,2000,0.76428150496260683,0.0010701326623224381,0.13822820849618636,12.0914
0.707107,8,RegressionMSR_unbiased,2500,0.44226809552558416,0.00061925551181331241,0.1051508553847262,12.0914
0.707107,8,RegressionMSR_unbiased,3000,0.37117358455056709,0.00051971030783780987,0.096329328938616482,12.0914
0.707107,8,RegressionMSR_unbiased,3500,0.32977259831453781,0.00046174142158862046,0.090798210102751728,12.0914
0.707107,8,RegressionMSR_unbiased,4000,0.32338318759317852,0.00045279508825264069,0.089914290798679283,12.0914
0.707107,8,RegressionMSR_unbiased,4500,0.28420395393728037,0.0003979370583936158,0.084291748400611613,12.0914
0.707107,8,RegressionMSR_unbiased,5000,0.27634328496277999,0.00038693069678117688,0.083117880892558255,12.0914
0.707107,8,RegressionMSR_unbiased_plain,500,1.5708852381106702,0.0021995241166337474,0.19817197317675059,12.5106
0.707107,8,RegressionMSR_unbiased_plain,1000,0.97832898894998499,0.0013698379442316732,0.15639125526623804,12.5106
0.707107,8,RegressionMSR_unbiased_plain,1500,0.51216166451712786,0.00071711917929509603,0.11315494515454548,12.5106
0.707107,8,RegressionMSR_unbiased_plain,2000,0.37853049161787633,0.00053001131145398862,0.097279300421245357,12.5106
0.707107,8,RegressionMSR_unbiased_plain,2500,0.33405270708048679,0.00046773434979503921,0.091385544135887106,12.5106
0.707107,8,RegressionMSR_unbiased_plain,3000,0.23923524724315001,0.00033497271671673458,0.077336157010021847,12.5106
0.707107,8,RegressionMSR_unbiased_plain,3500,0.21343826898515786,0.00029885227046251068,0.073047633258230521,12.5106
0.707107,8,RegressionMSR_unbiased_plain,4000,0.1877273601434116,0.00026285233699441821,0.068506817205189821,12.5106
0.707107,8,RegressionMSR_unbiased_plain,4500,0.1744493255658634,0.00024426068143214438,0.066039633093670239,12.5106
0.707107,8,RegressionMSR_unbiased_plain,5000,0.1403101731957091,0.00019645967908145682,0.059226297621012294,12.5106
0.707107,9,EaseSHAP,500,1.7591296205298637,0.0024631003785444035,0.20970989607847934,12.3683
0.707107,9,EaseSHAP,1000,0.80465235779540623,0.0011266591750558645,0.14183197433895206,12.3683
0.707107,9,EaseSHAP,1500,0.54924902254926367,0.00076904820404805887,0.11718031218481879,12.3683
0.707107,9,EaseSHAP,2000,0.44871054661312698,0.00062827611127755248,0.10591394462169831,12.3683
0.707107,9,EaseSHAP,2500,0.3832435089618299,0.00053661039015091936,0.097883030827849549,12.3683
0.707107,9,EaseSHAP,3000,0.33851463553536421,0.00047398185852775914,0.091993836143429222,12.3683
0.707107,9,EaseSHAP,3500,0.28798271123284724,0.00040322800365229136,0.08485026682822619,12.3683
0.707107,9,EaseSHAP,4000,0.24725123748813754,0.00034619655626580084,0.078621122716503081,12.3683
0.707107,9,EaseSHAP,4500,0.25568833893211201,0.00035801002783602631,0.079951288127851947,12.3683
0.707107,9,EaseSHAP,5000,0.19443394278170448,0.00027224276851369578,0.069719786069254483,12.3683
0.707107,9,RegressionMSR_unbiased,500,2.7120716191254615,0.0037973919339129528,0.26038776944806091,12.0839
0.707107,9,RegressionMSR_unbiased,1000,1.1237191739679075,0.0015734105608114679,0.16760960398854741,12.0839
0.707107,9,RegressionMSR_unbiased,1500,0.57614554834826315,0.00080670821619491272,0.1200151603286292,12.0839
