method,method_label,seed_index,estimator_seed,checkpoint,utility_evaluations,sum_estimated_values,efficiency_error,rmse_to_own_final_mean,mae_to_own_final_mean,pearson_to_own_final_mean,spearman_to_own_final_mean,top5_overlap_own_final_mean,top10_overlap_own_final_mean,top15_overlap_own_final_mean,rmse_to_reference,mae_to_reference,pearson_to_reference,spearman_to_reference,top5_overlap_reference,top10_overlap_reference,top15_overlap_reference
OFA_baseline,OFA baseline,0,2026,15,7500,0.26085178658603736,0.010461107629952116,0.0009389484113074149,0.0006500792379982677,0.8674426015214179,0.8494117647058822,4,7,14,0.000936172644333392,0.0006502545997890422,0.8667181861221442,0.8520048019207683,4,7,14
OFA_baseline,OFA baseline,0,2026,16,8000,0.2581060646853735,0.00771538572928826,0.0009405074542172064,0.0006470356210787945,0.8657564100496715,0.8477791116446578,4,7,14,0.0009340239026895556,0.0006376930806057595,0.8663188921602503,0.8507563025210083,4,7,14
OFA_baseline,OFA baseline,0,2026,17,8500,0.2605573878368975,0.01016670888081228,0.0009385952536363816,0.0006438583308434251,0.8741520152558975,0.8543097238895558,4,7,14,0.0009390048941687126,0.0006386539850821909,0.8731743944582231,0.8566146458583433,4,7,14
OFA_baseline,OFA baseline,0,2026,18,9000,0.26161763246102704,0.011226953504941795,0.0008752783824197997,0.0006032713773142355,0.8924155067757983,0.8594957983193277,4,7,14,0.0008728856091735926,0.000591539914090195,0.8924476099308909,0.8643937575030012,4,7,14
OFA_baseline,OFA baseline,0,2026,19,9500,0.262029026778731,0.011638347822645778,0.0008522504911163272,0.0005784483326632575,0.8979221941361313,0.8724609843937575,4,7,14,0.0008480534408661022,0.0005568762802156123,0.898403257238876,0.8768787515006002,4,7,14
OFA_baseline,OFA baseline,0,2026,20,10000,0.2579921507936376,0.007601471837552332,0.0006862453133519769,0.0005226312391549587,0.9297711910048861,0.9185594237695077,4,7,14,0.0006897759141252345,0.0004996556252476326,0.9285443717803531,0.9228811524609843,4,7,14
OFA_baseline,OFA baseline,1,2027,1,500,0.025380846875180725,0.22500983208090453,0.005022362101109709,0.0045433084443237,0.09176493215892621,0.08844924476851024,0,2,7,0.005007806389844812,0.00452822538784004,0.10464362504232748,0.09342970276381739,0,2,7
OFA_baseline,OFA baseline,1,2027,2,1000,0.059453157031885466,0.19093752192419977,0.0045851761199215005,0.004007973047610299,0.34744199103787643,0.323792591505103,1,2,7,0.004582405548049295,0.004004054445108532,0.34627745638492974,0.3319028708083511,1,2,7
OFA_baseline,OFA baseline,1,2027,3,1500,0.08048206226751206,0.16990861668857318,0.004324432676314497,0.0036042240030338445,0.33123176696978046,0.2718336094425006,1,3,7,0.004312737624845183,0.0035976561760697025,0.33822142263210925,0.29979296086042617,1,3,7
OFA_baseline,OFA baseline,1,2027,4,2000,0.10358828981978105,0.1468023891363042,0.003963174267667838,0.0031424658019402005,0.4074517825937345,0.3443947444037188,2,5,9,0.003944842760632446,0.0031355316250243227,0.42003092381841706,0.3742195136403816,2,5,9
OFA_baseline,OFA baseline,1,2027,5,2500,0.12536043298195224,0.125030245974133,0.0036763818718787036,0.0027497199177632715,0.3952527570427481,0.34529886764432,3,6,9,0.0036644913675179173,0.002748684099330049,0.4015407317950482,0.366241626377616,3,6,9
OFA_baseline,OFA baseline,1,2027,6,3000,0.1467298986394372,0.10366078031664805,0.0033929085547232964,0.0023643225441868413,0.37311134823380193,0.35624545245536665,3,6,9,0.0033962913457071657,0.0023735834316631144,0.3673172237145104,0.36537740609869174,3,6,9
OFA_baseline,OFA baseline,1,2027,7,3500,0.17687463336922424,0.073516045586861,0.0029828480093607806,0.002022586202033054,0.48971105340212656,0.5285961845684627,3,6,10,0.0030006421364835974,0.0020399209081671667,0.4781028766259071,0.5391106680261281,3,6,10
OFA_baseline,OFA baseline,1,2027,8,4000,0.19538219609709498,0.055008482858990265,0.002473893019172102,0.001652434947475639,0.615702385206504,0.663281129172678,3,7,12,0.0024927054220560928,0.0016697696536097518,0.6064350582225229,0.6813600958422341,3,7,12
OFA_baseline,OFA baseline,1,2027,9,4500,0.21778063136671266,0.03261004758937258,0.0019019490153264814,0.0012149766116612542,0.6994766197776191,0.7503724142435781,3,7,12,0.0019407832472547266,0.0012300147148392772,0.6824526009075874,0.7556570653458763,3,7,12
OFA_baseline,OFA baseline,1,2027,10,5000,0.23662495641251488,0.013765722543570363,0.001145673265703608,0.00085649189914965,0.8628816192771875,0.8805282112845136,3,6,11,0.0012024632974735672,0.0008677979042529854,0.8463743493615976,0.8869627851140456,3,6,11
OFA_baseline,OFA baseline,1,2027,11,5500,0.23558930253097035,0.014801376425114893,0.0011366941997162955,0.0008312815014435962,0.8669905416004485,0.8879231692677071,3,7,12,0.0011980047595821519,0.0008603886205326484,0.8492364790074224,0.8926290516206482,3,7,12
OFA_baseline,OFA baseline,1,2027,12,6000,0.23446779604332915,0.015922882912756092,0.001065283631648179,0.0007858069549058755,0.878305192372266,0.9060744297719087,3,7,12,0.0011219892235095996,0.0008171701223036429,0.8623510018836138,0.9079951980792317,3,7,12
OFA_baseline,OFA baseline,1,2027,13,6500,0.234593969494336,0.015796709461749242,0.0010615288870665126,0.0007768064293458093,0.8786933932405497,0.9066506602641057,3,7,12,0.0011169143115962181,0.0008081695967435767,0.86316912131202,0.9080912364945978,3,7,12
OFA_baseline,OFA baseline,1,2027,14,7000,0.23675082602139627,0.013639852934688973,0.0010226008940623372,0.0007455341404338983,0.8766734805902444,0.9085714285714285,3,7,12,0.0010806252059041845,0.0007767729926788906,0.859946241267272,0.9102040816326531,3,7,12
OFA_baseline,OFA baseline,1,2027,15,7500,0.2356929595160285,0.014697719440056739,0.0010215300909552861,0.0007394436031442419,0.8803525845582699,0.9162545018007202,3,7,12,0.0010799067429380844,0.0007729560705278317,0.8637855447334312,0.9156782713085234,3,7,12
OFA_baseline,OFA baseline,1,2027,16,8000,0.23599655294626848,0.014394126009816766,0.001018591695786031,0.0007328029436877094,0.8801279703127917,0.9096278511404562,3,7,12,0.00108016422434432,0.0007777759675729666,0.8625598568860624,0.9081872749099639,3,7,12
OFA_baseline,OFA baseline,1,2027,17,8500,0.23411610247840042,0.01627457647768482,0.0008234862544768737,0.0006456196293725144,0.9187726374467966,0.9106842737094838,3,6,12,0.0008901693633088625,0.000691698686144383,0.9018528871048184,0.910876350540216,3,6,12
OFA_baseline,OFA baseline,1,2027,18,9000,0.23598849243930833,0.01440218651677691,0.0008199857308396974,0.0006286751289826571,0.9107178708554037,0.9084753901560624,3,6,12,0.0008879162645904744,0.0006783058418325483,0.8923196861148419,0.9095318127250901,3,6,12
